"HOUSE_ID","HousePrice","StoreArea","BasementArea","LawnArea","StreetHouseFront","Location","ConnectivityType","BuildingType","ConstructionYear","EstateType","SellingYear","Rating","SaleType"
"0960",423000,1134,1721,20896,49,"Bawana","Dual carriageway","IndividualHouse",2005,"Other",2006,8,"FirstResale"
"0961",160000,461,553,8800,80,"RK Puram","Byway","IndividualHouse",1964,"SemiPrivate",2006,6,"NewHouse"
"0962",377426,676,1249,14157,86,"Mundka","Byway","IndividualHouse",2005,"Other",2007,9,"NewHouse"
"0963",145250,292,565,11600,80,"RK Puram","Byway","IndividualHouse",1960,"Other",2006,6,"NewHouse"
"0964",228500,575,421,11287,82,"Lodhi Colony","Byway","IndividualHouse",1989,"Other",2007,7,"NewHouse"
"0965",132000,360,0,9600,60,"Burari","Byway","IndividualHouse",1910,"PrivateBuilder",2007,5,"SecondResale"
"0966",125000,384,180,7094,99,"Timarpur","Byway","IndividualHouse",1966,"SemiPrivate",2007,5,"NewHouse"
"0967",315500,912,1022,12898,89,"Pitampura","Byway","IndividualHouse",2007,"Other",2009,9,"NewHouse"
"0968",185000,427,0,10141,74,"Karol Bagh","Byway","IndividualHouse",1998,"Other",2009,7,"NewHouse"
"0969",538000,841,1416,53504,47,"Mundka","Byway","IndividualHouse",2003,"Other",2010,8,"NewHouse"
"0970",369900,880,1460,11443,88,"Pitampura","Byway","IndividualHouse",2005,"Other",2006,8,"FirstResale"
"0971",200000,390,0,8068,NA,"Karol Bagh","Byway","IndividualHouse",2002,"Other",2009,6,"NewHouse"
"0972",93000,256,0,6000,50,"Burari","Byway","TwoStoreyHouse",1954,"Other",2009,5,"NewHouse"
"0973",466500,804,1282,11400,NA,"Yamuna Vihar","Byway","IndividualHouse",2001,"Other",2007,10,"NewHouse"
"0974",107400,379,0,5790,60,"Burari","Byway","IndividualHouse",1915,"Other",2010,3,"NewHouse"
"0975",137900,528,756,10680,89,"RK Puram","Byway","IndividualHouse",1951,"SemiPrivate",2006,5,"NewHouse"
"0976",90350,352,365,4280,40,"Ina Colony","Byway","IndividualHouse",1913,"SemiPrivate",2007,5,"NewHouse"
"0977",93500,400,0,8544,60,"RK Puram","Byway","MultiStoreyBuilding",1950,"Other",2006,3,"NewHouse"
"0978",175000,460,0,7917,62,"Karol Bagh","Byway","IndividualHouse",1999,"Other",2007,6,"NewHouse"
"0979",183200,393,457,7861,NA,"Karol Bagh","Byway","IndividualHouse",2002,"Other",2006,6,"NewHouse"
"0980",163990,390,0,8461,65,"India Gate","Byway","IndividualHouse",2005,"Other",2006,6,"FirstResale"
"0981",142125,240,49,9717,68,"RK Puram","Byway","IndividualHouse",1950,"Other",2010,5,"NewHouse"
"0982",243000,576,477,12615,84,"Jama Masjid","Byway","IndividualHouse",1950,"SemiPrivate",2007,6,"NewHouse"
"0983",215000,528,639,31770,141,"RK Puram","Byway","IndividualHouse",1960,"Other",2010,6,"NewHouse"
"0984",144152,480,0,3180,30,"Bawana","Byway","RowHousesE",2005,"Other",2006,7,"SecondResale"
"0985",141000,0,680,7500,63,"Lodhi Colony","Byway","IndividualHouse",2004,"Other",2008,7,"NewHouse"
"0986",245350,776,0,10475,64,"India Gate","Byway","IndividualHouse",2008,"Other",2010,8,"NewHouse"
"0987",109000,240,0,10134,60,"Burari","Byway","IndividualHouse",1940,"Other",2007,5,"NewHouse"
"0988",179000,463,0,8123,60,"Karol Bagh","Dual carriageway","IndividualHouse",2000,"Other",2009,6,"NewHouse"
"0989",117000,216,0,6000,50,"Chhatarpur","Byway","IndividualHouse",1925,"Other",2009,5,"NewHouse"
"0990",194500,632,724,7314,64,"India Gate","Byway","IndividualHouse",2007,"Other",2009,7,"NewHouse"
"0991",237000,577,804,9473,75,"India Gate","Byway","IndividualHouse",2002,"Other",2008,8,"NewHouse"
"0992",230500,504,0,11194,106,"Karol Bagh","Byway","IndividualHouse",2000,"Other",2006,8,"NewHouse"
"0993",281000,753,0,11065,86,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2006,8,"FirstResale"
"0994",164900,288,650,14559,75,"RK Puram","Byway","IndividualHouse",1951,"Other",2009,5,"NewHouse"
"0995",94500,288,0,1680,21,"Chanakyapuri","Byway","RowHouses",1972,"Other",2006,6,"NewHouse"
"0996",305900,888,1464,10386,80,"India Gate","Byway","IndividualHouse",2004,"Other",2007,8,"NewHouse"
"0997",126000,539,0,10125,75,"Vasant Vihar","Byway","MultiStoreyBuilding",1977,"Other",2009,5,"NewHouse"
"0998",395192,606,1646,10159,83,"Okhla Indl Estate","Byway","IndividualHouse",2009,"Other",2010,9,"FirstResale"
"0999",107000,384,1056,8900,NA,"Lodhi Colony","Byway","IndividualHouse",1966,"SemiPrivate",2006,4,"NewHouse"
"1000",145000,528,656,11040,80,"Tilak Nagar","Byway","IndividualHouse",1971,"Other",2008,6,"SecondResale"
"1001",199900,431,0,11214,NA,"Karol Bagh","Byway","IndividualHouse",1998,"Other",2006,7,"NewHouse"
"1002",244600,898,0,9612,74,"Bawana","Frontage road","IndividualHouse",2008,"Other",2009,8,"FirstResale"
"1003",163900,392,0,9125,NA,"Karol Bagh","Byway","IndividualHouse",1992,"Other",2007,7,"NewHouse"
"1004",160000,423,660,12508,75,"Vasant Vihar","Byway","IndividualHouse",1940,"Other",2008,6,"NewHouse"
"1005",284000,871,866,10625,85,"Okhla Indl Estate","Byway","IndividualHouse",2003,"Other",2008,7,"NewHouse"
"1006",187000,512,0,9600,80,"Wazirpur","Frontage road","IndividualHouse",1976,"Other",2007,6,"NewHouse"
"1007",235000,538,1573,4750,44,"Ina Colony","Byway","RowHousesE",2006,"Other",2007,8,"ThirdResale"
"1008",160000,402,0,10784,NA,"Karol Bagh","Byway","IndividualHouse",1991,"Other",2007,7,"NewHouse"
"1009",107500,432,0,6600,60,"Burari","Byway","IndividualHouse",1892,"Other",2009,5,"NewHouse"
"1010",337000,856,1163,9430,82,"Yamuna Vihar","Byway","IndividualHouse",1999,"Other",2009,8,"NewHouse"
"1011",159950,484,516,13400,85,"RK Puram","Byway","IndividualHouse",1966,"GovernmentBuild",2006,5,"NewHouse"
"1012",125000,720,180,8235,49,"Burari","Frontage road","IndividualHouse",1955,"SemiPrivate",2008,5,"NewHouse"
"1013",171000,611,1390,16647,NA,"Timarpur","Interstate Highway","IndividualHouse",1975,"Other",2007,5,"NewHouse"
"1014",290000,721,565,9950,82,"Yamuna Vihar","Byway","IndividualHouse",1995,"Other",2007,7,"SecondResale"
"1015",250000,619,619,11029,NA,"Tilak Nagar","Arterial road","IndividualHouse",1968,"Other",2006,6,"NewHouse"
"1016",213500,582,616,4920,41,"Mundka","Byway","RowHousesE",2001,"Other",2010,8,"NewHouse"
"1017",115000,360,0,8960,56,"Burari","Driveway","IndividualHouse",1927,"Other",2010,5,"NewHouse"
"1018",80500,0,0,6240,52,"Chhatarpur","Byway","IndividualHouse",1947,"Other",2006,4,"NewHouse"
"1019",275000,736,546,10927,74,"Okhla Indl Estate","Byway","IndividualHouse",2005,"Other",2006,8,"NewHouse"
"1020",225000,474,0,9158,76,"Bawana","Byway","IndividualHouse",2007,"Other",2007,8,"FirstResale"
"1021",240000,556,1079,10000,80,"India Gate","Byway","IndividualHouse",1995,"Other",2007,8,"NewHouse"
"1022",159895,388,0,3182,43,"Adarsh Nagar","Byway","IndividualHouse",2007,"Other",2008,7,"NewHouse"
"1023",269790,455,862,9920,92,"Yamuna Vihar","Byway","IndividualHouse",1996,"Other",2007,7,"NewHouse"
"1024",220000,532,1201,12182,95,"Okhla Indl Estate","Byway","IndividualHouse",2005,"Other",2010,7,"FirstResale"
"1025",204000,422,742,9303,NA,"Pitampura","Byway","IndividualHouse",1996,"Other",2007,6,"NewHouse"
"1026",132000,576,417,7420,70,"Timarpur","Byway","IndividualHouse",1962,"Other",2007,5,"NewHouse"
"1027",250000,648,0,9375,75,"Bawana","Byway","IndividualHouse",2003,"Other",2008,8,"NewHouse"
"1028",102000,0,0,6000,60,"Rohini","Byway","IndividualHouse",1926,"Other",2006,5,"NewHouse"
"1029",112500,288,308,6000,50,"Burari","Byway","IndividualHouse",1957,"Other",2008,5,"NewHouse"
"1030",146800,539,539,11333,NA,"Vasant Vihar","Byway","IndividualHouse",1976,"Other",2007,6,"NewHouse"
"1031",79000,0,0,9600,60,"Jama Masjid","Driveway","IndividualHouse",1924,"Other",2008,6,"NewHouse"
"1032",140000,384,892,9200,80,"RK Puram","Byway","IndividualHouse",1965,"Other",2008,6,"NewHouse"
"1033",98000,513,0,4571,34,"Burari","Byway","IndividualHouse",1916,"Other",2008,5,"SecondResale"
"1034",272000,670,1358,11423,NA,"India Gate","Byway","IndividualHouse",2001,"SemiPrivate",2010,8,"NewHouse"
"1035",114500,275,456,10150,70,"RK Puram","Frontage road","IndividualHouse",1958,"Other",2007,5,"NewHouse"
"1036",145000,525,547,3675,35,"Jama Masjid","Byway","RowHousesE",2005,"Other",2006,5,"NewHouse"
"1037",145000,672,686,9245,57,"India Gate","Byway","IndividualHouse",1994,"Other",2008,5,"NewHouse"
"1038",141500,576,0,6120,51,"Chhatarpur","Byway","IndividualHouse",1936,"SemiPrivate",2009,5,"NewHouse"
"1039",83000,366,108,10625,85,"Jama Masjid","Byway","IndividualHouse",1920,"Other",2010,5,"SecondResale"
"1040",139400,280,0,7449,57,"Rajendra Nagar","Byway","IndividualHouse",1930,"PrivateBuilder",2007,7,"NewHouse"
"1041",110000,240,312,3500,50,"Burari","Byway","IndividualHouse",1947,"Society",2009,5,"NewHouse"
"1042",144000,420,685,4435,NA,"India Gate","Byway","RowHousesE",2003,"Other",2009,6,"NewHouse"
"1043",311872,786,1126,9416,79,"Bawana","Byway","IndividualHouse",2007,"Other",2007,7,"FirstResale"
"1044",107900,281,0,6000,50,"Burari","Byway","IndividualHouse",1954,"Other",2008,4,"NewHouse"
"1045",127000,404,666,7910,70,"RK Puram","Byway","IndividualHouse",1960,"GovernmentBuild",2008,5,"NewHouse"
"1046",173000,472,786,10852,58,"Karol Bagh","Dual carriageway","IndividualHouse",2000,"Other",2006,6,"NewHouse"
"1047",301500,691,1314,14303,91,"Yamuna Vihar","Byway","IndividualHouse",1994,"Other",2008,8,"NewHouse"
"1048",325624,789,1288,10562,86,"Okhla Indl Estate","Byway","IndividualHouse",2007,"Other",2007,8,"FirstResale"
"1049",372500,834,0,11844,80,"Mundka","Byway","IndividualHouse",2008,"Other",2009,8,"FirstResale"
"1050",250000,866,0,11428,98,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2007,8,"NewHouse"
"1051",169500,240,224,7758,NA,"Rajendra Nagar","Byway","IndividualHouse",1931,"Other",2007,7,"NewHouse"
"1052",55000,0,0,3636,40,"Rajendra Nagar","Byway","IndividualHouse",1922,"SemiPrivate",2008,4,"NewHouse"
"1053",135000,254,588,7000,70,"RK Puram","Byway","IndividualHouse",1960,"Society",2007,5,"ThirdResale"
"1054",222500,434,0,9505,NA,"Karol Bagh","Byway","IndividualHouse",2001,"Other",2010,7,"NewHouse"
"1055",130250,308,280,9200,NA,"India Gate","Byway","IndividualHouse",1975,"SemiPrivate",2008,5,"NewHouse"
"1056",174000,660,0,3684,53,"Adarsh Nagar","Byway","RowHousesE",2007,"Other",2009,7,"NewHouse"
"1057",176000,451,1024,7024,60,"Jama Masjid","Byway","IndividualHouse",2005,"Other",2008,4,"NewHouse"
"1058",119000,352,40,10624,NA,"RK Puram","Byway","MultiStoreyBuilding",1964,"Other",2007,5,"NewHouse"
"1059",143250,576,282,10530,NA,"RK Puram","Byway","IndividualHouse",1971,"Other",2007,6,"NewHouse"
"1060",136905,528,0,11500,NA,"Tilak Nagar","Frontage road","MultiStoreyBuilding",1976,"Other",2007,5,"NewHouse"
"1061",135000,286,586,10152,72,"RK Puram","Byway","IndividualHouse",1956,"Other",2007,5,"NewHouse"
"1062",326000,772,1261,16033,98,"Okhla Indl Estate","Byway","IndividualHouse",2004,"Other",2006,9,"NewHouse"
"1063",179000,539,0,8450,65,"Lodhi Colony","Byway","IndividualHouse",2000,"PrivateBuilder",2007,7,"NewHouse"
"1064",235000,541,1400,9100,70,"India Gate","Byway","IndividualHouse",2000,"Other",2006,7,"NewHouse"
"1065",105900,484,0,8520,60,"Burari","Byway","IndividualHouse",1928,"Other",2010,6,"NewHouse"
"1066",213000,451,0,9750,75,"India Gate","Byway","IndividualHouse",2000,"Other",2009,7,"NewHouse"
"1067",180500,520,0,13515,60,"Chhatarpur","Byway","IndividualHouse",1919,"PrivateBuilder",2007,6,"NewHouse"
"1068",233000,618,656,10142,76,"Lodhi Colony","Byway","IndividualHouse",2004,"Other",2010,7,"NewHouse"
"1069",115000,240,0,10480,51,"Rohini","Byway","IndividualHouse",1936,"Other",2008,6,"NewHouse"
"1070",82500,0,280,5330,50,"Chhatarpur","Byway","IndividualHouse",1940,"Other",2009,4,"NewHouse"
"1071",102000,180,0,6180,60,"Chhatarpur","Byway","IndividualHouse",1926,"Other",2007,6,"NewHouse"
"1072",200000,492,700,13450,95,"India Gate","Byway","IndividualHouse",2002,"Other",2006,7,"NewHouse"
"1073",129000,720,398,7200,60,"RK Puram","Byway","IndividualHouse",1950,"Other",2007,5,"NewHouse"
"1074",153337,528,1086,7018,64,"Lodhi Colony","Frontage road","MultiStoreyBuilding",1979,"Other",2009,5,"FourthResale"
"1075",202900,431,0,14191,85,"Pitampura","Byway","IndividualHouse",2002,"Other",2010,8,"NewHouse"
"1076",154000,270,188,8246,NA,"Timarpur","Byway","IndividualHouse",1968,"SemiPrivate",2010,5,"NewHouse"
"1077",110000,888,0,11475,85,"RK Puram","Byway","MultiStoreyBuilding",1958,"Other",2009,5,"SecondResale"
"1078",167000,480,637,9937,75,"Jama Masjid","Byway","IndividualHouse",1964,"SemiPrivate",2009,5,"NewHouse"
"1079",270000,808,1300,14536,85,"Pitampura","Byway","IndividualHouse",2002,"Other",2007,8,"NewHouse"
"1080",194700,460,20,7577,61,"Okhla Indl Estate","Byway","RowHousesE",2005,"Other",2007,6,"NewHouse"
"1081",121600,305,384,4712,51,"Chhatarpur","Frontage road","IndividualHouse",1946,"SemiPrivate",2006,4,"SecondResale"
"1082",185000,615,0,11717,NA,"Tilak Nagar","Arterial road","IndividualHouse",1970,"Other",2009,6,"NewHouse"
"1083",124900,352,632,7200,60,"India Gate","Byway","IndividualHouse",1972,"SemiPrivate",2008,5,"NewHouse"
"1084",115000,0,432,10500,70,"RK Puram","Byway","IndividualHouse",1971,"Other",2010,4,"NewHouse"
"1085",176000,453,0,7500,62,"Bawana","Byway","IndividualHouse",2005,"Other",2006,7,"NewHouse"
"1086",171000,490,319,9247,70,"RK Puram","Byway","IndividualHouse",1962,"Other",2008,6,"NewHouse"
"1087",140000,288,580,10930,60,"RK Puram","Driveway","IndividualHouse",1945,"Other",2008,5,"NewHouse"
"1088",278000,542,1104,9600,80,"Tilak Nagar","Trunk road","IndividualHouse",1981,"SemiPrivate",2009,8,"NewHouse"
"1089",149700,923,600,7407,90,"Burari","Driveway","IndividualHouse",1957,"SemiPrivate",2010,6,"NewHouse"
"1090",110000,516,104,8472,110,"Rajendra Nagar","Motorway","MultiStoreyBuilding",1963,"Other",2010,5,"NewHouse"
"1091",129900,468,0,6120,51,"Burari","Driveway","IndividualHouse",1931,"Other",2008,7,"SecondResale"
"1092",242000,505,425,27650,313,"RK Puram","Arterial road","IndividualHouse",1960,"Other",2008,7,"NewHouse"
"1093",131400,264,594,10000,80,"Timarpur","Frontage road","IndividualHouse",1961,"GovernmentBuild",2009,5,"NewHouse"
"1094",157000,352,733,10920,NA,"RK Puram","Byway","IndividualHouse",1960,"GovernmentBuild",2008,6,"NewHouse"
"1095",224500,650,0,13159,83,"Pitampura","Byway","IndividualHouse",2009,"Other",2009,7,"FirstResale"
"1096",135000,260,902,7390,NA,"RK Puram","Byway","IndividualHouse",1955,"Other",2008,5,"NewHouse"
"1097",148000,459,547,11235,75,"Timarpur","Byway","IndividualHouse",1963,"Other",2006,4,"NewHouse"
"1098",240000,624,956,10800,90,"Tilak Nagar","Byway","IndividualHouse",1974,"Other",2008,6,"NewHouse"
"1099",110000,528,0,12354,67,"Jama Masjid","Byway","IndividualHouse",1920,"PrivateBuilder",2009,6,"NewHouse"
"1100",392500,482,1480,5587,64,"Ina Colony","Byway","RowHousesE",2008,"Other",2008,8,"FirstResale"
"1101",161000,360,141,9600,60,"Burari","Byway","IndividualHouse",1928,"Other",2008,7,"NewHouse"
"1102",172400,460,0,8121,NA,"Karol Bagh","Byway","IndividualHouse",2000,"Other",2006,6,"NewHouse"
"1103",172500,480,649,2645,24,"Bawana","Byway","RowHouses",1999,"Other",2009,8,"SecondResale"
"1104",147000,468,456,10690,59,"Rajendra Nagar","Byway","IndividualHouse",1920,"Other",2009,5,"NewHouse"
"1105",266500,252,275,9042,66,"Ina Colony","Byway","IndividualHouse",1941,"PrivateBuilder",2010,7,"NewHouse"
"1106",139000,840,852,7350,60,"RK Puram","Byway","IndividualHouse",1951,"Other",2008,5,"SecondResale"
"1107",241500,604,929,10400,80,"Tilak Nagar","Byway","IndividualHouse",1988,"Other",2006,7,"NewHouse"
"1108",103600,300,551,6629,54,"Jama Masjid","Driveway","IndividualHouse",1925,"Other",2009,6,"NewHouse"
"1109",103000,539,152,6240,52,"Rajendra Nagar","Byway","IndividualHouse",1925,"Other",2009,4,"NewHouse"
"1110",178000,477,0,12090,78,"Tilak Nagar","Byway","IndividualHouse",1984,"Other",2007,6,"SecondResale"
"1111",127500,440,360,4043,53,"Model Town","Byway","RowHousesE",1977,"Other",2010,6,"NewHouse"
"1112",310000,796,1012,14541,NA,"Yamuna Vihar","Byway","IndividualHouse",1993,"Other",2006,8,"SecondResale"
"1113",110000,240,570,7677,57,"RK Puram","Byway","IndividualHouse",1953,"Other",2008,5,"SecondResale"
"1114",146000,884,661,9230,71,"RK Puram","Frontage road","IndividualHouse",1965,"SemiPrivate",2006,5,"NewHouse"
"1115",245500,500,786,14963,38,"Wazirpur","Byway","RowHousesE",1996,"Other",2008,8,"NewHouse"
"1116",144000,576,1056,6979,64,"Burari","Byway","MultiStoreyBuilding",1980,"PrivateBuilder",2010,6,"NewHouse"
"1117",128500,288,360,9560,120,"India Gate","Byway","IndividualHouse",1972,"Other",2006,5,"NewHouse"
"1118",345000,736,998,11924,85,"Okhla Indl Estate","Byway","IndividualHouse",2005,"Other",2006,9,"FirstResale"
"1119",135000,504,650,11606,70,"RK Puram","Byway","IndividualHouse",1969,"Other",2007,5,"ThirdResale"
"1120",154900,186,0,7681,54,"Ina Colony","Byway","IndividualHouse",1921,"Other",2009,5,"NewHouse"
"1121",165000,354,1064,13284,NA,"Timarpur","Trunk road","IndividualHouse",1954,"PrivateBuilder",2008,5,"NewHouse"
"1122",272000,619,896,12227,NA,"Tilak Nagar","Trunk road","IndividualHouse",1977,"Other",2008,6,"NewHouse"
"1123",196500,496,394,10421,80,"Tilak Nagar","Byway","IndividualHouse",1988,"SemiPrivate",2010,7,"NewHouse"
"1124",145000,240,399,9144,NA,"Chhatarpur","Byway","IndividualHouse",1940,"Other",2008,5,"NewHouse"
"1125",127500,300,612,9100,70,"RK Puram","Byway","IndividualHouse",1959,"Other",2009,6,"NewHouse"
"1126",171900,625,0,4017,35,"Bawana","Byway","RowHousesE",2006,"Other",2008,7,"NewHouse"
"1127",185000,400,410,7500,62,"Bawana","Byway","IndividualHouse",2004,"Other",2009,7,"NewHouse"
"1128",172785,429,0,15578,105,"Karol Bagh","Byway","IndividualHouse",2006,"Other",2006,6,"FirstResale"
"1129",108000,240,0,10200,60,"Timarpur","Byway","IndividualHouse",1940,"PrivateBuilder",2008,5,"NewHouse"
"1130",118000,0,0,9405,50,"Jama Masjid","Byway","IndividualHouse",1947,"Other",2009,5,"NewHouse"
"1131",270000,481,437,9549,30,"Wazirpur","Byway","RowHousesE",1995,"Other",2006,8,"NewHouse"
"1132",221000,486,0,16770,58,"Yamuna Vihar","Byway","IndividualHouse",1998,"Other",2010,7,"NewHouse"
"1133",132500,280,0,6000,50,"Chhatarpur","Byway","IndividualHouse",1939,"Other",2009,6,"NewHouse"
"1134",84500,0,490,6780,60,"Rajendra Nagar","Byway","TwoStoreyHouse",1935,"Other",2006,6,"NewHouse"
"1135",128000,216,0,6858,66,"Rohini","Byway","IndividualHouse",1915,"Other",2010,6,"NewHouse"
"1136",143000,480,732,14115,85,"Vasant Vihar","Byway","IndividualHouse",1993,"SemiPrivate",2009,5,"NewHouse"
"1137",215000,514,1443,16196,NA,"Lodhi Colony","Byway","IndividualHouse",1998,"Other",2007,7,"NewHouse"
"1138",119000,288,280,9600,80,"RK Puram","Byway","IndividualHouse",1950,"Other",2008,6,"SecondResale"
"1139",302000,739,1219,115149,NA,"Dhaula Kuan","Byway","IndividualHouse",1971,"Other",2007,7,"NewHouse"
"1140",181000,511,266,4060,34,"RK Puram","Byway","RowHousesE",1998,"Other",2008,6,"SecondResale"
"1141",128000,436,442,9600,60,"Timarpur","Byway","IndividualHouse",1950,"Other",2010,4,"NewHouse"
"1142",125500,297,0,7200,60,"Rajendra Nagar","Byway","IndividualHouse",1938,"SemiPrivate",2006,5,"NewHouse"
"1143",194000,632,684,7406,64,"India Gate","Byway","IndividualHouse",2006,"Other",2006,7,"FirstResale"
"1144",119500,264,658,6951,37,"Vasant Vihar","Byway","IndividualHouse",1984,"SemiPrivate",2008,5,"NewHouse"
"1145",140000,483,400,7056,71,"RK Puram","Byway","IndividualHouse",1963,"Other",2008,6,"NewHouse"
"1146",128900,338,504,9600,80,"RK Puram","Byway","IndividualHouse",1956,"Other",2009,5,"NewHouse"
"1147",239500,466,584,9828,80,"Lodhi Colony","Byway","IndividualHouse",1995,"Other",2009,8,"NewHouse"
"1148",145000,504,787,8250,75,"RK Puram","Byway","IndividualHouse",1964,"SemiPrivate",2008,6,"NewHouse"
"1149",175000,539,384,11700,90,"Tilak Nagar","Byway","IndividualHouse",1968,"Other",2007,6,"NewHouse"
"1150",261500,531,990,11885,NA,"India Gate","Byway","IndividualHouse",2001,"Other",2009,8,"NewHouse"
"1151",162000,497,593,12936,NA,"Tilak Nagar","Byway","IndividualHouse",1972,"Other",2009,6,"NewHouse"
"1152",108500,308,250,6000,50,"Burari","Byway","IndividualHouse",1920,"Other",2007,4,"NewHouse"
"1153",135000,576,220,9600,60,"RK Puram","Byway","IndividualHouse",1949,"Other",2007,5,"NewHouse"
"1154",305000,749,871,12244,85,"Pitampura","Byway","IndividualHouse",2003,"Other",2008,8,"NewHouse"
"1155",242000,564,0,11275,96,"RK Puram","Trunk road","IndividualHouse",1967,"Other",2010,7,"NewHouse"
"1156",140000,420,685,4435,NA,"India Gate","Byway","RowHousesE",2003,"Other",2009,6,"NewHouse"
"1157",84000,290,0,11500,NA,"Jama Masjid","Byway","IndividualHouse",1957,"Other",2009,4,"NewHouse"
"1158",132500,576,483,10780,55,"India Gate","Byway","IndividualHouse",1976,"Other",2006,5,"NewHouse"
"1159",200000,0,256,10896,60,"Rohini","Frontage road","TwoStoreyHouse",1914,"Other",2007,6,"SecondResale"
"1160",88000,264,0,1680,21,"Chanakyapuri","Byway","RowHouses",1971,"Other",2010,6,"ThirdResale"
"1161",174500,234,275,12000,75,"Ina Colony","Byway","IndividualHouse",1941,"Other",2009,7,"NewHouse"
"1162",140000,525,547,3675,35,"Jama Masjid","Byway","RowHousesE",2005,"Other",2006,6,"FirstResale"
"1163",167500,400,0,9735,73,"Pitampura","Byway","IndividualHouse",2006,"Other",2008,5,"NewHouse"
"1164",213490,440,16,3013,43,"Adarsh Nagar","Byway","RowHousesE",2005,"Other",2006,7,"NewHouse"
"1165",179900,434,550,11475,85,"Tilak Nagar","Dual carriageway","IndividualHouse",1975,"SemiPrivate",2006,6,"NewHouse"
"1166",184000,388,724,15384,60,"Karol Bagh","Dual carriageway","IndividualHouse",2004,"Other",2008,7,"NewHouse"
"1167",189000,621,0,9842,51,"Rohini","Frontage road","IndividualHouse",1921,"Other",2008,5,"NewHouse"
"1168",190000,390,812,36500,NA,"Dhaula Kuan","Byway","IndividualHouse",1964,"Other",2006,5,"NewHouse"
"1169",143500,528,0,8197,71,"Timarpur","Byway","IndividualHouse",1977,"SemiPrivate",2007,6,"NewHouse"
"1170",90000,516,0,10791,72,"Timarpur","Byway","MultiStoreyBuilding",1967,"Other",2006,4,"NewHouse"
"1171",350000,738,1170,8834,74,"Okhla Indl Estate","Byway","IndividualHouse",2004,"Other",2009,9,"NewHouse"
"1172",112000,280,0,1680,21,"Chanakyapuri","Byway","RowHouses",1971,"Other",2009,5,"SecondResale"
"1173",402861,900,1436,12220,94,"Okhla Indl Estate","Byway","IndividualHouse",2009,"Other",2009,10,"FirstResale"
"1174",114504,216,0,3600,60,"Burari","Byway","IndividualHouse",1910,"Other",2006,6,"NewHouse"
"1175",149500,440,209,7844,74,"Timarpur","Byway","IndividualHouse",1978,"Other",2006,6,"NewHouse"
"1176",146000,440,311,2280,24,"Model Town","Byway","RowHouses",1978,"Other",2010,6,"NewHouse"
"1177",299800,831,575,8963,NA,"Tilak Nagar","Byway","IndividualHouse",1976,"Other",2008,8,"NewHouse"
"1178",205000,483,403,10480,80,"Tilak Nagar","Byway","IndividualHouse",1976,"Other",2008,7,"NewHouse"
"1179",194000,588,680,16157,NA,"Wazirpur","Frontage road","IndividualHouse",1978,"Other",2007,5,"NewHouse"
"1180",137000,440,0,9142,69,"Burari","Byway","TwoStoreyHouse",1910,"Other",2006,6,"NewHouse"
"1181",138887,180,0,13132,96,"Ina Colony","Byway","IndividualHouse",1914,"Other",2006,5,"NewHouse"
"1182",98000,240,0,8405,50,"Jama Masjid","Byway","IndividualHouse",1945,"Other",2009,4,"NewHouse"
"1183",122900,576,0,8064,60,"RK Puram","Driveway","IndividualHouse",1949,"SemiPrivate",2007,5,"NewHouse"
"1184",105000,338,315,5400,90,"Burari","Driveway","IndividualHouse",1920,"Other",2009,4,"NewHouse"
"1185",440000,908,1350,14977,110,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2007,8,"FirstResale"
"1186",178740,398,0,3072,NA,"Adarsh Nagar","Byway","RowHousesE",2004,"Other",2006,7,"NewHouse"
"1187",123000,270,428,10634,79,"RK Puram","Byway","IndividualHouse",1953,"GovernmentBuild",2009,5,"NewHouse"
"1188",134000,484,336,9187,71,"Vasant Vihar","Byway","IndividualHouse",1983,"Other",2007,6,"NewHouse"
"1189",133000,240,0,6120,51,"Chhatarpur","Byway","IndividualHouse",1935,"Other",2009,4,"NewHouse"
"1190",140000,240,388,8400,60,"Rohini","Byway","IndividualHouse",1940,"Other",2006,6,"NewHouse"
"1191",158000,645,564,12095,NA,"RK Puram","Byway","IndividualHouse",1964,"SemiPrivate",2009,6,"NewHouse"
"1192",94750,432,520,10921,73,"Jama Masjid","Byway","IndividualHouse",1965,"Other",2007,4,"NewHouse"
"1193",97000,576,524,10500,70,"RK Puram","Byway","IndividualHouse",1971,"Other",2009,4,"SecondResale"
"1194",235000,539,795,16659,NA,"Tilak Nagar","Arterial road","IndividualHouse",1977,"Other",2006,7,"NewHouse"
"1195",157000,375,841,15750,90,"Ina Colony","Byway","TwoStoreyHouse",1953,"Other",2006,5,"NewHouse"
"1196",402000,711,1361,46589,52,"Yamuna Vihar","Byway","IndividualHouse",1994,"Other",2009,8,"NewHouse"
"1197",91500,0,0,1680,21,"Chanakyapuri","Byway","RowHouses",1971,"Other",2006,6,"SecondResale"
"1198",192000,666,560,9017,68,"India Gate","Byway","IndividualHouse",1999,"Other",2009,7,"NewHouse"
"1199",361919,666,0,12438,82,"Mundka","Byway","IndividualHouse",2006,"Other",2006,8,"FirstResale"
"1200",395000,895,0,14226,110,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2007,8,"FirstResale"
